monto,hora,intentos,distancia,antiguedad,es_fraude
1830.28,3,0,12.22,679,0
341.86,16,2,2.17,35,0
281.11,18,0,15.37,275,0
86.32,10,0,84.96,399,0
523.08,14,0,12.46,982,0
335.44,6,2,17.75,838,0
55.21,14,0,195.91,947,0
37.05,22,0,6.34,463,0
881.74,20,0,3.01,657,0
800.37,22,2,12.71,503,0
243.44,22,0,6.3,999,0
215.29,16,0,29.18,454,0
99.3,4,0,61.77,276,0
2105.02,8,0,5.33,944,0
125.92,20,0,32.6,769,0
1708.93,9,0,19.83,222,0
82.66,21,0,15.91,73,0
27.6,4,0,13.62,114,0
595.81,3,0,6.71,434,0
531.81,17,0,9.95,812,0
181.92,9,0,6.32,762,0
160.49,12,0,41.86,927,0
287.73,22,0,7.49,502,0
951.16,21,0,5.45,972,0
27.52,11,0,3.54,281,0
104.72,13,0,27.75,328,0
285.63,18,0,12.63,168,0
2035.49,5,0,13.36,169,0
2214.16,19,0,5.49,662,0
165.56,16,1,56.88,729,0
56.98,22,0,7.89,855,0
1033.03,19,1,12.4,581,0
1101.69,4,0,8.36,458,0
303.57,9,0,13.65,193,0
126.45,22,0,1.3,907,0
57.44,11,0,76.41,651,0
229.49,7,0,31.79,49,0
122.55,15,0,15.57,585,0
1194.88,19,0,1.3,387,0
103.94,18,0,16.34,62,0
1967.19,5,0,17.22,807,0
1054.17,4,0,19.0,175,0
88.22,13,0,4.3,843,0
570.92,16,0,0.68,146,0
1381.66,5,0,24.33,717,0
356.49,3,0,12.35,644,0
65.5,11,0,10.48,578,0
997.05,13,0,2.99,136,0
156.76,23,0,32.93,289,0
825.24,8,0,20.55,412,0
98.16,1,0,11.37,670,0
386.56,10,1,2.62,809,0
369.69,15,0,3.64,945,0
335.32,1,0,0.73,453,0
156.64,9,0,19.47,829,0
504.57,8,0,7.51,816,0
167.4,16,0,22.31,510,0
413.52,4,0,2.18,833,0
846.33,12,0,6.87,918,0
445.08,16,0,1.64,740,0
433.56,6,1,47.62,990,0
2102.35,21,0,34.41,726,0
1367.57,21,0,42.95,77,0
82.78,15,0,1.37,945,0
242.24,8,0,1.7,93,0
41.39,15,0,21.04,359,0
745.0,16,0,28.03,32,0
2245.06,2,0,35.17,230,0
186.04,21,0,15.18,133,0
1395.01,16,0,7.58,631,0
756.02,7,0,18.43,186,0
240.65,12,0,1.36,650,0
146.84,23,0,11.15,953,0
285.6,7,1,1.82,902,0
243.19,1,0,9.03,62,0
512.07,6,0,9.35,421,0
708.5,21,1,8.34,727,0
989.35,22,0,12.49,637,0
310.73,8,0,45.2,279,0
723.79,6,0,19.89,877,0
1135.36,18,0,29.16,56,0
465.41,19,0,29.16,79,0
218.59,22,0,26.19,798,0
72.87,16,0,9.28,531,0
323.9,18,0,10.55,665,0
1618.92,21,0,17.87,710,0
377.41,15,0,54.77,600,0
369.6,10,0,4.7,555,0
264.42,23,0,33.82,841,0
829.57,0,0,56.81,199,0
399.85,6,0,23.29,649,0
925.29,22,0,5.43,16,0
718.52,21,0,38.35,869,0
21.97,13,0,12.29,861,0
268.92,7,1,14.87,708,0
586.0,4,0,5.91,986,0
845.62,1,0,4.54,413,0
1765.58,5,0,5.21,81,0
691.69,3,0,19.02,480,0
73.76,5,0,27.56,595,0
138.61,14,0,2.57,592,0
342.15,12,0,0.93,565,0
1062.05,10,0,46.44,965,0
677.48,7,0,8.08,99,0
864.77,1,0,5.39,471,0
1056.99,7,0,20.25,276,0
443.18,18,0,2.61,811,0
639.76,7,0,55.06,779,0
54.25,7,0,40.8,784,0
215.88,12,0,26.73,772,0
1442.04,22,0,1.69,944,0
648.81,14,0,6.24,147,0
355.55,1,0,14.02,245,0
694.51,5,0,6.66,570,0
2014.99,12,0,1.4,830,0
668.46,9,0,30.58,549,0
2700.29,15,0,32.17,289,0
32.12,1,0,16.28,308,0
147.74,9,0,13.18,626,0
156.99,8,0,40.65,798,0
642.63,1,0,27.25,694,0
1094.05,13,0,49.1,445,0
453.51,18,0,0.51,419,0
508.99,4,0,10.17,68,0
57.07,13,0,7.35,923,0
619.73,5,0,18.15,179,0
406.29,23,0,18.51,711,0
294.62,11,0,5.46,852,0
897.71,4,0,37.83,799,0
235.54,9,0,15.86,507,0
472.33,20,1,42.71,208,0
605.32,12,0,4.92,210,0
162.37,18,0,9.61,263,0
595.78,18,0,13.09,806,0
795.73,4,0,1.19,116,0
96.19,23,0,13.05,87,0
2192.53,3,0,86.98,156,0
69.54,10,0,16.9,417,0
2888.48,2,0,13.43,718,0
519.85,14,0,11.23,310,0
1072.36,17,1,29.51,912,0
1164.2,7,0,43.76,455,0
207.5,19,0,1.28,424,0
32.61,23,1,32.12,171,0
69.09,6,0,3.78,301,0
213.77,14,0,13.55,556,0
93.95,12,0,1.3,424,0
1557.75,16,0,15.99,68,0
224.07,19,0,24.53,583,0
111.73,12,0,11.85,125,0
668.3,15,0,36.45,51,0
2124.7,23,0,12.13,774,0
103.59,3,0,20.93,83,0
974.18,11,0,13.41,625,0
248.68,22,0,5.18,480,0
799.81,8,0,16.68,660,0
106.7,8,0,21.01,456,0
214.82,1,0,9.22,293,0
515.24,14,0,3.39,763,0
449.61,18,0,8.47,236,0
459.55,8,0,16.88,418,0
730.33,18,0,10.63,353,0
16.55,18,0,3.95,772,0
341.87,5,1,7.49,255,0
308.93,17,0,28.1,886,0
1077.77,17,0,9.28,736,0
128.51,9,0,67.19,229,0
76.83,11,0,5.76,622,0
523.52,23,0,24.26,548,0
538.37,22,0,16.93,623,0
361.88,22,0,8.9,710,0
93.84,15,0,2.41,579,0
251.62,8,0,30.78,166,0
445.66,0,0,5.77,367,0
36.81,11,0,1.3,858,0
316.61,9,0,7.59,698,0
588.74,23,0,35.3,325,0
771.23,20,0,31.11,678,0
1310.58,18,0,33.94,687,0
1446.34,12,0,8.19,778,0
357.65,1,0,28.87,249,0
187.7,16,0,14.92,52,0
1674.53,0,0,16.33,26,0
384.57,7,0,2.59,637,0
575.53,2,0,9.13,854,0
32.91,15,1,7.72,157,0
863.48,12,0,9.77,877,0
426.07,13,0,37.71,557,0
582.05,7,0,35.21,726,0
3679.93,14,0,66.97,996,0
233.67,20,0,8.21,43,0
325.91,17,0,65.89,882,0
516.2,18,0,2.57,371,0
87.54,17,0,62.91,335,0
767.99,18,0,12.61,889,0
503.99,22,0,2.83,509,0
245.8,15,0,8.91,455,0
633.04,10,0,27.33,189,0
1081.75,20,1,23.57,311,0
19.93,13,0,24.8,589,0
1085.57,15,0,55.52,542,0
285.11,3,0,7.04,728,0
421.66,19,0,59.33,122,0
739.11,16,0,8.46,223,0
365.46,7,0,19.38,176,0
22.0,16,0,15.01,754,0
655.69,15,1,0.85,325,0
371.75,16,0,29.89,301,0
290.73,7,0,0.95,968,0
164.94,5,0,20.35,940,0
235.9,1,0,20.95,65,0
335.73,17,0,25.84,621,0
328.12,6,0,6.56,26,0
421.08,16,0,4.37,229,0
235.01,6,0,23.11,358,0
1050.11,17,0,0.78,739,0
597.16,19,0,16.67,894,0
305.48,7,0,30.56,535,0
830.48,19,0,15.77,122,0
488.31,5,0,14.28,515,0
980.1,21,0,23.21,995,0
435.57,22,0,97.48,210,0
252.08,23,0,20.8,333,0
24.47,5,0,20.57,863,0
747.2,16,0,3.67,317,0
584.45,3,0,42.0,358,0
164.1,19,0,22.61,440,0
897.25,13,0,5.44,253,0
447.74,9,0,70.38,540,0
368.65,11,0,20.65,383,0
91.31,3,0,2.07,709,0
916.88,10,0,5.54,73,0
1387.27,18,0,2.35,689,0
649.32,21,0,2.12,806,0
68.61,11,0,18.63,620,0
227.67,10,0,13.14,556,0
666.1,15,0,10.68,354,0
1028.62,13,0,1.32,343,0
2238.61,15,0,3.91,605,0
260.34,12,0,9.32,673,0
609.25,8,0,17.11,413,0
97.9,13,0,1.39,310,0
116.52,21,0,14.59,748,0
383.97,7,0,16.28,930,0
569.86,5,0,31.49,788,0
75.17,1,0,10.63,550,0
1824.0,16,0,29.93,914,0
498.9,2,0,16.5,796,0
976.54,6,0,9.37,826,0
57.89,5,1,14.36,499,0
196.65,23,0,1.17,563,0
2112.02,0,0,11.01,772,0
220.98,4,0,2.95,951,0
111.09,20,0,4.69,753,0
518.79,19,0,14.64,199,0
99.11,19,0,1.19,951,0
63.23,3,0,53.04,538,0
561.56,14,0,1.56,869,0
928.42,21,0,10.31,24,0
1066.81,7,0,6.42,631,0
1702.54,13,0,15.63,760,0
1149.3,2,0,13.39,268,0
74.82,23,0,7.21,541,0
256.42,12,0,29.44,20,0
1725.49,22,0,49.08,366,0
283.98,10,0,8.37,158,0
39.52,9,0,9.05,853,0
820.78,17,1,30.94,648,0
100.24,6,0,10.34,253,0
160.77,15,0,8.53,215,0
550.2,0,0,41.36,557,0
1658.87,16,0,27.95,481,0
219.93,3,0,0.56,811,0
363.28,2,0,8.47,36,0
1519.61,18,0,7.76,504,0
744.91,1,0,7.36,456,0
859.73,21,0,15.94,365,0
984.12,7,1,5.49,259,0
424.23,16,0,9.31,118,0
477.38,14,0,2.99,127,0
712.55,13,1,23.0,499,0
17.55,22,0,9.65,996,0
603.09,11,0,7.09,758,0
481.06,7,0,9.36,460,0
310.98,1,0,12.56,92,0
69.45,19,0,15.2,711,0
878.81,12,0,24.81,318,0
1985.03,4,0,18.35,341,0
1345.42,13,0,43.37,394,0
425.33,3,0,2.64,352,0
224.69,5,0,12.57,503,0
3052.64,8,0,4.68,90,0
146.99,21,0,5.56,104,0
713.31,11,0,8.54,232,0
1101.86,22,0,4.66,683,0
158.84,5,0,22.42,228,0
1523.17,2,0,21.31,347,0
176.44,12,0,40.49,423,0
47.25,7,0,1.99,842,0
325.69,12,0,14.17,404,0
632.56,12,0,41.74,21,0
842.12,5,0,14.75,618,0
3370.79,13,0,3.38,360,0
265.83,18,0,13.76,703,0
270.13,12,0,44.18,760,0
1194.64,4,0,13.25,252,0
374.67,3,0,15.56,43,0
463.31,18,0,13.5,699,0
72.61,21,0,9.27,915,0
266.31,21,0,6.78,687,0
2527.19,13,0,14.25,389,0
968.14,20,1,43.32,564,0
152.43,13,0,7.7,719,0
282.73,17,0,18.16,706,0
882.09,14,0,2.61,257,0
593.67,11,0,96.24,746,0
639.05,19,1,14.86,406,0
539.45,23,0,17.53,927,0
24.04,19,0,2.31,875,0
100.79,19,0,16.35,462,0
649.41,8,0,8.39,833,0
561.61,2,0,4.64,969,0
1837.71,5,0,24.6,344,0
499.64,1,0,37.08,764,0
743.19,23,0,20.42,56,0
2496.68,13,0,0.71,339,0
357.28,20,0,21.53,677,0
503.95,10,0,6.54,490,0
2215.35,8,0,61.18,46,0
31.52,7,0,4.09,812,0
912.44,2,0,100.46,393,0
60.8,18,0,18.22,530,0
741.03,19,0,18.79,534,0
2476.4,8,0,14.13,767,0
676.33,4,0,5.21,447,0
240.38,11,0,30.53,657,0
382.1,10,0,0.65,584,0
1976.52,23,1,3.49,120,0
466.05,18,0,43.98,458,0
316.93,19,0,16.98,633,0
551.18,10,1,17.58,984,0
1067.84,19,0,12.44,407,0
307.06,7,0,23.22,22,0
1106.98,21,0,32.37,396,0
190.11,8,0,10.24,93,0
354.15,14,0,1.53,654,0
492.03,21,0,4.43,706,0
210.58,4,0,50.83,699,0
809.82,15,0,76.2,891,0
117.95,12,0,6.34,30,0
921.56,6,0,41.45,869,0
459.69,20,0,10.73,764,0
247.91,16,0,18.77,101,0
665.1,11,0,21.19,711,0
551.39,15,0,27.55,964,0
149.9,3,0,6.66,303,0
1281.58,3,1,27.76,569,0
215.43,4,0,53.42,28,0
103.49,7,0,2.46,351,0
89.24,3,0,2.29,885,0
643.76,0,0,11.4,994,0
681.55,4,0,66.98,715,0
564.65,4,0,13.94,822,0
1154.15,13,0,3.44,579,0
169.11,20,0,6.63,162,0
499.29,21,0,6.66,63,0
323.37,12,1,8.26,158,0
110.8,8,0,16.53,659,0
65.99,22,0,16.22,902,0
620.36,19,0,2.77,244,0
1162.78,16,0,8.8,585,0
71.94,8,0,7.75,570,0
784.63,2,0,14.55,756,0
557.5,17,0,23.77,280,0
264.11,7,0,0.66,655,0
185.59,13,0,30.65,883,0
1116.75,2,0,1.47,269,0
94.01,12,0,27.77,148,0
418.49,11,0,49.19,104,0
260.13,4,0,76.14,364,0
906.41,11,0,14.47,595,0
249.39,2,0,17.58,345,0
810.33,3,0,11.22,19,0
705.71,22,0,38.39,538,0
1917.25,2,0,35.61,859,0
338.91,17,0,12.22,186,0
561.38,12,0,29.7,784,0
780.05,6,0,2.29,161,0
84.54,7,0,2.79,100,0
3555.49,12,0,58.47,413,0
183.7,23,2,5.32,234,0
784.85,16,0,14.22,487,0
278.7,1,0,40.42,362,0
170.13,9,0,47.78,982,0
236.26,7,0,6.86,999,0
395.68,21,0,8.86,540,0
322.44,22,0,79.2,436,0
232.28,19,0,2.33,338,0
835.16,17,0,11.62,638,0
81.97,7,0,1.12,821,0
181.12,14,0,3.99,713,0
594.12,16,0,25.02,270,0
978.09,18,0,31.69,751,0
1429.56,9,0,33.61,783,0
81.61,7,1,2.0,780,0
115.4,1,0,10.34,526,0
952.28,3,0,42.58,232,0
562.32,20,1,29.03,83,0
37.39,8,1,28.02,113,0
334.42,22,0,3.89,341,0
1225.89,17,0,16.64,632,0
435.66,1,0,5.2,213,0
88.46,14,0,12.98,824,0
345.71,11,0,24.53,955,0
374.48,7,0,10.53,820,0
580.18,4,0,2.89,495,0
162.48,2,0,58.76,168,0
3989.42,12,0,15.08,216,0
1350.56,3,1,28.19,690,0
366.99,9,0,4.62,796,0
886.63,21,0,16.82,430,0
258.06,0,0,22.02,44,0
69.08,10,0,26.72,122,0
646.86,20,0,3.91,33,0
1662.46,22,0,12.76,396,0
241.73,19,0,1.74,226,0
259.47,23,0,5.48,395,0
303.65,23,0,17.85,62,0
112.77,1,0,3.23,776,0
859.74,2,0,11.02,952,0
222.98,2,0,54.16,969,0
726.62,10,0,3.83,574,0
1952.97,18,0,6.08,728,0
97.82,4,0,1.92,658,0
87.76,15,0,16.72,446,0
283.32,15,0,56.67,213,0
560.68,20,0,12.17,796,0
153.88,21,0,10.0,347,0
1961.82,21,0,4.73,339,0
333.41,2,0,60.53,622,0
94.27,10,0,8.92,257,0
108.04,13,1,3.93,427,0
337.09,23,0,40.83,141,0
2304.7,21,0,11.98,575,0
4698.42,6,0,28.11,887,0
356.75,2,0,48.52,568,0
1063.76,4,2,26.22,559,0
670.17,12,0,11.81,904,0
207.74,16,0,17.77,315,0
89.36,13,0,24.18,693,0
507.65,12,0,4.12,404,0
289.94,23,0,21.21,821,0
396.34,20,0,6.49,685,0
310.18,22,1,41.79,820,0
294.4,20,0,8.23,107,0
97.17,18,0,1.8,27,0
74.78,20,0,16.66,880,0
523.79,13,0,16.95,610,0
58.04,11,0,5.75,793,0
620.55,19,1,7.6,592,0
276.83,22,0,2.64,509,0
194.77,18,0,4.57,268,0
1559.59,16,0,19.47,837,0
431.3,3,0,2.3,411,0
59.46,18,0,39.17,935,0
640.61,17,0,23.78,180,0
548.36,12,0,7.04,437,0
901.8,11,0,37.11,982,0
129.1,2,0,50.79,359,0
267.9,18,0,15.02,341,0
1130.62,3,0,3.12,609,0
147.23,9,0,20.41,25,0
855.4,21,0,21.85,787,0
710.31,5,0,4.48,405,0
497.13,9,0,22.73,116,0
412.17,9,0,8.57,624,0
268.92,0,0,2.84,699,0
300.74,12,0,15.22,785,0
943.24,20,0,12.69,710,0
476.18,14,0,26.1,748,0
217.89,15,0,14.57,540,0
1507.29,16,0,10.95,492,0
933.18,6,1,29.68,870,0
702.81,4,0,26.37,699,0
505.56,22,0,8.89,95,0
63.84,20,0,28.52,388,0
118.31,22,0,13.37,555,0
382.35,12,0,1.58,858,0
574.27,9,1,18.01,627,0
151.41,1,0,2.11,794,0
423.18,6,0,13.52,248,0
562.07,11,0,23.29,303,0
289.87,17,0,9.16,47,0
83.28,17,0,16.41,69,0
1178.26,21,0,29.25,864,0
456.6,8,0,9.66,191,0
808.8,18,0,8.63,950,0
1029.88,4,0,9.24,353,0
1180.71,2,0,43.38,822,0
344.52,21,0,0.72,615,0
765.49,11,0,24.12,505,0
974.85,12,0,4.92,617,0
168.51,20,0,29.82,73,0
1099.95,12,0,26.88,73,0
244.39,22,0,5.04,276,0
268.57,21,0,22.93,143,0
559.1,10,0,50.16,327,0
193.83,23,0,17.66,360,0
791.24,4,0,30.78,295,0
562.34,20,0,11.67,868,0
102.91,23,0,1.92,683,0
234.46,0,0,38.78,382,0
229.5,4,0,11.9,33,0
51.18,6,0,30.65,251,0
152.65,13,0,3.4,591,0
202.49,13,0,10.4,68,0
1216.56,2,0,2.58,589,0
518.75,6,0,10.32,632,0
212.93,18,0,33.46,858,0
1179.95,19,0,10.14,345,0
440.63,23,0,28.06,931,0
129.97,20,0,13.57,117,0
3799.09,21,0,15.32,884,0
783.68,12,0,8.58,402,0
1151.63,21,0,56.56,194,0
50.67,13,0,6.39,968,0
508.35,8,0,3.96,605,0
1813.8,21,0,21.79,57,0
814.66,0,0,4.58,634,0
254.31,9,0,8.79,674,0
39.13,7,0,11.53,25,0
500.35,0,0,6.94,928,0
398.36,14,0,3.05,402,0
665.46,17,0,14.21,918,0
103.77,15,0,1.84,517,0
1541.67,0,0,1.7,112,0
1139.17,1,2,2.03,194,0
1430.45,15,0,50.91,65,0
109.68,9,0,7.19,980,0
108.18,0,0,5.7,901,0
60.77,11,1,35.1,86,0
714.58,18,0,0.9,965,0
830.13,14,0,5.62,819,0
654.66,14,0,51.39,160,0
829.77,6,0,2.41,335,0
1708.59,6,0,7.73,993,0
417.97,9,0,4.31,610,0
369.92,3,1,3.96,780,0
450.86,1,2,2.43,27,0
878.82,20,0,9.99,435,0
43.26,14,0,11.0,717,0
297.39,6,0,7.34,437,0
120.65,4,0,8.89,828,0
1207.02,13,0,31.24,635,0
243.86,0,0,7.14,870,0
191.06,3,0,9.4,434,0
299.04,5,0,30.07,197,0
1237.8,12,0,43.62,223,0
618.39,0,0,18.7,74,0
123.31,0,0,39.12,201,0
721.09,19,0,10.2,973,0
1566.96,17,0,8.05,483,0
580.44,6,0,5.53,226,0
78.83,1,0,3.31,725,0
376.66,23,0,1.05,576,0
66.42,10,0,25.66,636,0
604.81,22,0,7.42,511,0
851.53,5,0,53.47,335,0
486.28,23,0,17.78,587,0
321.2,3,0,1.26,980,0
814.57,6,0,3.45,672,0
119.92,2,0,10.31,936,0
731.49,18,0,5.75,139,0
136.15,23,0,6.81,450,0
269.32,16,0,9.3,22,0
97.83,19,0,9.99,95,0
674.13,18,0,1.31,864,0
359.32,21,0,43.04,752,0
114.58,19,0,70.0,525,0
313.3,19,0,13.04,915,0
114.33,22,1,42.47,369,0
48.96,19,0,15.2,527,0
190.86,15,0,1.84,560,0
190.3,20,0,14.97,465,0
533.99,10,0,29.07,233,0
1096.99,18,0,198.85,817,0
1391.57,3,0,81.85,177,0
122.4,1,0,13.44,865,0
382.8,11,0,49.26,140,0
734.55,14,0,16.4,704,0
22.26,19,0,36.29,411,0
190.38,22,0,24.91,360,0
1322.01,11,0,3.53,592,0
37.81,21,0,6.52,19,0
161.07,10,0,25.78,964,0
1494.11,23,0,10.34,120,0
334.52,10,0,8.12,423,0
747.25,17,0,4.55,973,0
626.22,10,0,34.07,978,0
414.73,6,0,37.24,333,0
398.23,16,0,3.72,868,0
467.6,13,0,83.74,403,0
122.99,8,0,91.78,994,0
471.61,23,0,35.83,722,0
187.94,4,0,26.18,392,0
139.41,14,0,8.27,554,0
541.71,6,0,21.09,51,0
773.66,22,0,12.33,267,0
246.44,16,0,79.77,752,0
726.14,6,0,15.12,232,0
1386.19,18,0,4.77,454,0
586.57,18,0,37.97,736,0
294.62,10,0,34.35,424,0
436.74,12,0,34.87,879,0
236.8,22,0,28.41,707,0
398.71,4,0,3.44,531,0
22.36,22,0,14.49,70,0
113.61,0,0,12.14,290,0
650.26,20,0,1.86,972,0
510.32,21,0,96.27,88,0
495.23,7,0,108.27,510,0
57.37,4,0,26.69,684,0
404.59,5,0,23.0,332,0
968.05,20,0,0.71,647,0
380.63,2,0,22.52,814,0
280.93,0,0,7.88,616,0
774.34,23,0,11.3,944,0
68.96,3,0,22.68,432,0
148.82,13,0,2.39,257,0
64.08,2,0,55.29,838,0
978.92,2,0,12.69,845,0
747.61,4,0,7.63,253,0
38.74,5,0,5.29,96,0
3343.52,5,0,3.34,51,0
486.3,3,0,40.27,166,0
210.08,19,0,20.39,385,0
379.78,18,0,15.69,364,0
898.55,22,0,0.74,95,0
552.72,23,0,10.34,418,0
219.22,22,0,1.59,263,0
46.61,13,0,9.83,251,0
548.7,23,0,4.44,584,0
56.67,3,1,12.68,894,0
500.9,14,0,1.89,21,0
305.56,5,0,13.31,275,0
727.97,8,0,12.82,168,0
439.04,19,0,29.74,129,0
520.95,20,0,28.77,595,0
281.34,10,0,14.81,860,0
78.48,19,0,4.98,926,0
230.88,22,0,8.24,271,0
75.64,0,0,54.16,557,0
322.96,2,0,46.84,816,0
46.98,19,0,18.2,124,0
1039.65,6,0,8.13,587,0
138.43,2,0,13.87,113,0
310.93,13,0,6.2,621,0
42.78,7,0,4.52,652,0
671.63,23,0,24.49,246,0
151.24,13,0,9.65,821,0
111.68,10,0,19.6,123,0
202.05,1,0,3.7,797,0
173.81,7,1,39.6,975,0
1595.66,14,0,100.19,893,0
122.45,9,0,4.89,405,0
492.26,13,0,8.11,437,0
3176.0,23,0,13.71,513,0
268.85,1,0,7.08,389,0
23.47,8,0,19.57,87,0
263.37,0,0,0.83,635,0
808.4,9,0,12.67,626,0
1346.89,19,0,5.83,241,0
231.97,3,0,14.0,941,0
872.34,14,0,41.2,586,0
56.88,12,0,47.65,95,0
35.53,19,0,14.24,731,0
660.22,14,0,3.95,327,0
434.93,6,0,18.69,764,0
283.28,9,0,26.87,715,0
40.52,20,0,20.8,409,0
37.22,15,0,15.22,214,0
550.0,17,0,11.46,897,0
122.92,19,0,30.09,631,0
585.54,9,0,26.57,763,0
328.46,6,0,8.13,284,0
380.25,15,0,3.01,570,0
