monto,hora,intentos,distancia,antiguedad,es_fraude
18402.26,23,5,769.69,2,1
127.33,15,0,13.21,738,0
18350.71,3,5,1492.7,3,1
865.42,21,0,43.63,337,0
745.03,1,0,27.74,693,0
424.99,5,0,30.03,147,0
173.79,16,0,42.42,118,0
191.03,4,0,12.15,909,0
295.14,7,0,4.48,731,0
399.28,0,0,3.46,77,0
698.83,15,0,1.91,553,0
262.43,8,0,10.52,919,0
675.31,5,0,18.97,574,0
417.37,11,0,5.93,590,0
135.52,22,0,17.88,740,0
38.16,14,0,58.36,306,0
59.85,3,0,46.06,345,0
19042.31,4,5,1530.33,5,1
783.15,4,0,8.03,942,0
638.44,22,0,32.17,722,0
681.1,7,0,1.02,408,0
2997.47,23,0,22.82,890,0
215.72,5,0,44.62,343,0
156.74,21,0,30.5,142,0
10640.54,22,5,626.41,1,1
705.26,4,1,9.11,269,0
681.56,12,0,37.9,120,0
583.24,10,0,7.5,649,0
295.71,19,0,3.3,41,0
232.5,5,0,8.53,555,0
306.14,18,0,50.96,658,0
163.84,3,0,12.0,862,0
21305.07,23,4,1497.19,0,1
123.43,17,0,11.69,922,0
148.02,7,0,20.39,334,0
796.39,10,0,13.02,842,0
587.93,18,0,55.42,118,0
181.71,15,0,12.92,677,0
114.03,10,0,13.51,691,0
303.06,16,0,17.6,856,0
595.2,23,0,13.05,239,0
1430.27,0,0,17.21,151,0
23745.91,3,3,1035.9,4,1
108.4,20,0,1.88,707,0
10686.55,2,3,729.14,0,1
21031.26,4,5,1820.13,2,1
956.6,15,0,18.37,908,0
635.69,1,0,9.48,30,0
231.09,18,0,15.51,965,0
88.87,22,0,7.1,67,0
207.54,8,0,22.09,618,0
731.22,23,0,23.05,547,0
16454.68,4,5,1566.34,4,1
221.11,8,0,26.8,892,0
467.96,17,0,15.46,545,0
1027.98,13,0,19.96,569,0
17649.32,1,5,1813.1,5,1
76.51,9,0,21.32,268,0
11768.97,23,5,871.99,5,1
405.85,4,0,22.53,431,0
105.46,6,0,34.14,962,0
407.89,14,0,2.54,336,0
190.45,3,0,50.24,148,0
471.2,19,0,6.87,466,0
652.91,12,0,2.41,338,0
71.34,14,0,4.71,323,0
887.61,9,0,2.38,195,0
281.12,6,0,43.64,573,0
23020.16,22,3,1717.11,1,1
205.65,23,0,43.21,711,0
238.95,8,0,38.97,940,0
214.83,17,0,66.05,518,0
533.4,0,1,47.23,966,0
130.96,15,0,8.25,491,0
748.24,14,0,5.62,694,0
66.33,5,0,35.1,890,0
269.43,19,0,18.6,245,0
464.06,5,0,11.16,791,0
171.64,14,0,16.86,456,0
867.8,5,0,10.66,881,0
805.8,13,0,21.88,223,0
867.06,1,1,1.62,216,0
930.61,19,0,38.4,387,0
731.97,21,0,15.82,704,0
16066.01,3,4,1922.47,5,1
59.72,12,0,3.59,875,0
1407.37,12,0,7.84,642,0
792.18,12,0,31.73,877,0
753.59,10,0,27.39,820,0
464.66,10,0,6.56,919,0
635.37,7,2,24.15,232,0
136.35,8,0,27.87,183,0
49.08,20,0,18.08,533,0
783.45,7,1,5.52,649,0
498.64,22,0,36.25,467,0
369.0,18,0,45.77,236,0
148.08,23,0,3.93,33,0
231.92,15,1,45.07,94,0
75.5,19,0,11.32,664,0
507.69,17,0,42.24,556,0
41.9,7,0,44.45,314,0
258.14,20,0,25.16,20,0
656.69,20,1,37.96,159,0
477.37,4,0,13.12,590,0
246.38,23,0,5.93,656,0
275.56,21,0,31.81,395,0
19.6,14,0,7.18,217,0
294.06,17,0,9.53,797,0
564.04,23,0,16.56,305,0
261.88,14,0,3.02,91,0
649.5,11,0,13.23,724,0
1010.63,22,0,23.88,470,0
394.81,21,0,16.37,902,0
179.0,17,0,5.58,285,0
341.89,2,0,8.76,69,0
12335.0,22,5,804.28,5,1
627.08,11,1,16.95,837,0
23426.08,4,3,1838.76,1,1
620.89,22,0,45.63,793,0
539.43,12,0,11.33,708,0
261.29,22,0,8.68,843,0
290.14,9,0,15.16,314,0
738.98,19,0,57.02,450,0
625.57,20,0,32.3,354,0
381.17,12,0,4.67,106,0
7294.74,22,4,1039.73,4,1
763.61,4,2,22.5,789,0
296.17,17,0,19.2,306,0
376.12,20,0,2.61,750,0
843.3,16,0,2.37,672,0
219.19,8,0,7.34,563,0
132.92,16,0,9.7,167,0
220.51,3,0,21.31,721,0
34.25,18,0,26.9,509,0
93.18,16,0,14.51,257,0
7940.94,2,5,413.06,0,1
80.27,23,0,21.46,771,0
25156.22,0,3,1990.67,0,1
219.05,17,0,5.16,734,0
1379.53,23,0,12.58,615,0
51.17,13,0,19.03,41,0
241.07,14,1,66.04,338,0
648.78,7,0,59.84,303,0
360.57,19,0,2.69,145,0
340.08,20,0,4.07,391,0
1174.83,7,0,8.09,83,0
155.14,20,0,22.52,668,0
341.24,9,0,4.98,729,0
1087.56,18,0,5.37,971,0
463.06,2,0,2.2,478,0
150.56,16,0,92.04,669,0
695.38,9,0,6.74,287,0
29339.74,23,5,769.76,2,1
444.38,17,0,22.71,375,0
281.13,22,0,32.23,243,0
938.48,3,0,21.42,604,0
251.24,23,0,2.96,953,0
137.9,18,1,23.09,832,0
1052.61,11,0,13.93,639,0
191.77,2,0,3.1,679,0
681.32,12,1,23.99,214,0
44.56,7,0,20.4,629,0
401.85,9,0,3.78,143,0
861.05,6,0,11.83,975,0
25410.02,1,3,559.24,1,1
1751.25,10,0,3.32,443,0
401.83,20,0,12.59,294,0
1164.19,11,0,21.94,431,0
231.93,12,0,18.33,212,0
21401.54,4,4,829.72,2,1
60.13,5,0,9.46,989,0
25843.15,0,3,1292.96,4,1
138.54,20,0,17.73,863,0
169.79,2,0,19.93,532,0
932.58,6,0,25.81,623,0
369.01,20,0,30.12,936,0
15437.75,22,5,1438.46,5,1
1252.19,5,0,38.02,164,0
2209.31,15,0,60.28,522,0
163.46,7,0,32.19,117,0
170.14,0,0,28.54,488,0
101.58,1,0,14.39,27,0
867.12,13,0,27.84,609,0
808.05,10,0,22.44,787,0
219.22,15,0,4.67,681,0
22856.44,3,5,1933.69,2,1
2543.64,9,0,2.0,388,0
791.82,6,0,37.64,246,0
384.49,4,0,27.81,896,0
353.38,6,0,11.79,793,0
570.8,12,0,13.9,63,0
536.83,8,1,30.73,47,0
944.12,10,0,34.87,869,0
15750.1,23,3,489.96,2,1
11.89,23,0,22.13,684,0
861.53,7,0,3.9,29,0
153.41,2,0,7.23,203,0
43.73,23,0,2.19,261,0
155.29,17,0,42.99,421,0
13685.03,4,4,1958.81,4,1
7906.17,3,5,1656.15,1,1
20061.17,5,5,1885.67,4,1
27819.37,2,5,1846.33,3,1
676.56,11,0,12.57,398,0
1291.85,10,0,10.64,637,0
636.52,16,0,35.35,231,0
776.1,22,0,20.82,100,0
44.77,5,1,24.63,880,0
347.96,5,0,10.21,271,0
204.95,7,0,15.2,518,0
211.36,17,0,10.52,608,0
983.82,8,0,16.43,824,0
453.49,19,2,25.71,557,0
11.04,14,0,55.03,505,0
67.71,19,0,15.97,501,0
12.31,21,0,81.43,836,0
235.28,15,0,19.42,209,0
435.87,1,0,11.24,236,0
949.8,11,0,5.69,350,0
129.83,0,0,8.06,728,0
2195.45,10,0,33.28,976,0
207.17,21,0,8.02,843,0
1400.14,10,1,13.07,503,0
941.18,1,0,11.28,182,0
51.83,7,0,102.34,743,0
16.38,19,0,2.83,733,0
511.01,6,0,9.23,371,0
277.49,2,0,15.08,180,0
404.63,16,0,5.65,119,0
112.36,8,0,7.46,450,0
733.84,19,0,24.39,914,0
641.52,22,0,1.69,589,0
68.51,22,0,8.88,33,0
319.11,16,0,43.28,132,0
237.42,22,0,4.91,433,0
616.59,1,0,11.6,826,0
397.39,6,1,64.19,699,0
1515.42,22,0,36.91,435,0
148.85,12,0,40.88,579,0
21.09,7,0,3.69,702,0
24234.87,5,5,1156.96,4,1
203.41,15,0,13.28,942,0
632.29,16,0,6.27,67,0
272.52,0,0,45.32,253,0
709.96,16,0,3.59,697,0
373.74,15,0,11.83,445,0
349.73,1,0,89.38,139,0
372.19,11,0,13.96,342,0
21111.85,5,4,1989.29,4,1
111.61,9,0,7.47,409,0
362.58,12,0,27.47,162,0
10784.75,4,3,1739.22,2,1
1800.23,9,0,45.46,836,0
9317.06,1,5,1154.35,5,1
174.99,4,1,4.14,785,0
165.85,2,0,12.75,413,0
1808.8,13,0,24.71,565,0
289.69,19,0,8.22,531,0
18213.5,4,5,811.85,2,1
12.05,19,0,12.23,850,0
235.39,2,0,8.84,578,0
316.84,8,0,33.02,459,0
735.96,20,0,35.46,62,0
274.11,12,0,6.07,582,0
244.66,11,0,54.48,408,0
1401.92,9,0,47.39,345,0
51.77,7,0,8.39,754,0
329.7,18,0,6.38,760,0
24.9,5,0,6.47,741,0
1493.34,13,0,42.69,76,0
135.57,13,0,2.05,307,0
568.74,21,0,9.54,587,0
64.61,15,0,10.0,408,0
649.78,19,0,22.02,923,0
784.82,15,0,4.6,713,0
195.34,8,0,5.27,316,0
1607.66,4,0,79.38,782,0
194.1,8,0,12.1,594,0
212.2,8,0,4.22,456,0
195.73,14,0,19.18,237,0
363.38,11,0,59.55,635,0
13239.4,0,4,460.19,0,1
253.42,7,0,30.06,49,0
888.3,10,0,29.54,891,0
14977.52,23,5,1783.07,2,1
33.77,11,0,7.13,641,0
588.22,2,0,11.39,636,0
51.6,2,0,8.77,321,0
673.94,20,0,36.63,245,0
13066.15,5,3,1038.72,1,1
10427.36,1,5,1476.99,1,1
441.76,8,0,1.34,737,0
832.57,16,0,32.32,970,0
7459.45,3,3,545.55,2,1
313.86,7,0,32.46,109,0
185.28,11,0,9.34,716,0
10738.29,1,5,1117.84,3,1
252.7,15,0,44.06,128,0
193.66,20,0,34.8,223,0
930.52,1,2,47.07,703,0
20563.39,1,3,1889.21,4,1
597.35,18,0,2.27,365,0
205.84,13,0,15.64,681,0
104.94,13,1,43.12,189,0
1692.91,23,0,4.89,765,0
210.1,5,0,25.89,411,0
37.36,12,0,45.17,448,0
295.12,1,0,3.1,73,0
142.15,6,0,39.63,996,0
6942.81,4,4,1317.28,3,1
157.3,12,0,32.97,239,0
7065.07,5,3,1413.62,2,1
411.89,22,0,48.61,383,0
706.13,7,0,15.15,978,0
289.11,9,0,22.32,103,0
534.35,8,0,12.4,845,0
16239.79,22,3,1708.77,3,1
31.04,15,0,37.52,104,0
391.46,16,0,7.44,809,0
43.8,3,2,19.58,50,0
1208.19,19,0,27.75,700,0
16.73,0,0,7.12,975,0
478.77,14,0,10.29,709,0
118.77,13,0,3.35,807,0
289.72,8,0,3.53,912,0
542.26,11,0,51.15,406,0
1196.92,6,0,12.97,111,0
292.26,11,0,35.12,146,0
15.91,2,0,5.05,986,0
56.73,2,0,10.5,812,0
204.55,15,0,11.42,618,0
297.22,20,0,11.09,54,0
1587.07,0,0,28.51,984,0
7193.24,2,4,1930.36,2,1
341.98,8,0,40.04,611,0
3106.6,2,0,2.76,391,0
10679.03,1,4,1683.34,3,1
574.45,18,0,2.2,227,0
127.93,16,0,2.31,790,0
12879.94,23,3,451.07,5,1
536.45,12,0,7.28,342,0
83.49,10,0,1.15,568,0
648.86,19,0,21.97,209,0
50.99,6,0,4.37,620,0
99.54,8,0,1.72,607,0
456.92,0,0,3.15,721,0
289.9,6,0,5.46,846,0
761.88,12,0,29.71,807,0
20806.31,3,5,1861.0,5,1
465.18,2,0,24.14,719,0
23938.62,5,5,1283.45,5,1
16905.66,5,5,1837.59,5,1
464.91,18,0,6.05,86,0
1247.72,4,1,19.77,427,0
34.68,4,0,19.17,86,0
21229.6,2,4,429.75,4,1
2277.2,9,0,16.19,445,0
669.22,11,0,1.98,834,0
459.2,13,0,49.69,670,0
966.23,4,0,11.22,779,0
289.17,18,0,3.24,69,0
972.83,2,0,18.97,262,0
94.74,2,0,3.07,498,0
228.47,4,0,43.91,987,0
19043.4,5,5,545.54,3,1
1803.89,16,0,12.64,775,0
15274.76,1,4,1416.66,2,1
140.19,3,0,13.29,254,0
223.45,22,0,4.93,365,0
2574.05,16,1,2.84,371,0
533.09,16,0,7.66,814,0
8192.68,22,3,1091.68,0,1
532.55,9,0,62.04,65,0
26267.68,2,4,1790.66,3,1
829.17,15,0,17.44,973,0
661.3,23,0,42.5,619,0
229.96,6,0,19.65,241,0
310.13,17,1,30.83,795,0
825.94,14,0,41.8,940,0
22051.21,3,4,859.08,1,1
121.48,8,0,5.96,830,0
258.29,4,0,7.48,321,0
1524.17,14,0,15.76,220,0
274.45,15,1,11.57,932,0
385.42,17,0,5.44,301,0
441.48,3,0,47.3,346,0
120.64,9,0,2.77,890,0
538.42,0,0,9.01,885,0
1173.28,12,0,89.01,37,0
400.95,12,0,26.18,688,0
299.51,16,0,12.36,686,0
441.47,10,0,6.81,814,0
397.12,7,0,12.98,56,0
277.22,1,0,29.76,993,0
279.28,13,0,10.35,604,0
362.2,23,0,21.18,667,0
334.43,14,0,9.12,684,0
506.25,12,0,16.11,105,0
200.41,16,0,28.47,334,0
176.58,23,0,9.61,511,0
613.98,18,0,22.58,186,0
703.0,8,0,11.59,112,0
6053.9,22,4,1946.61,5,1
32.7,1,0,5.36,652,0
611.8,2,0,23.05,867,0
1942.9,19,0,21.24,436,0
28357.47,4,4,1104.3,3,1
60.35,14,1,4.95,572,0
15071.11,2,4,1793.73,2,1
812.58,18,0,5.98,275,0
641.62,2,0,32.74,235,0
940.47,11,0,32.53,855,0
521.13,2,0,9.52,52,0
6586.08,0,5,1744.65,4,1
186.97,16,0,54.1,870,0
892.05,16,0,1.31,41,0
65.48,21,0,13.56,989,0
161.9,8,0,56.75,287,0
218.42,5,0,25.46,329,0
430.28,18,0,3.96,990,0
17910.63,2,5,1689.12,2,1
231.63,7,0,59.17,605,0
82.96,2,0,6.76,924,0
536.58,10,0,16.27,389,0
51.29,17,0,17.6,993,0
67.07,14,1,33.68,882,0
14357.41,1,5,611.71,0,1
115.05,8,0,3.1,527,0
487.38,3,0,12.88,364,0
175.31,1,0,47.36,579,0
7125.75,2,4,1156.16,3,1
1179.33,20,0,10.07,375,0
617.28,7,0,32.99,418,0
679.1,8,0,17.21,63,0
1228.8,15,0,40.74,84,0
633.07,9,0,57.47,600,0
254.82,5,0,25.22,514,0
525.14,20,0,12.84,984,0
935.8,22,0,12.31,324,0
653.22,20,0,16.55,29,0
1245.21,14,0,9.98,788,0
16.52,16,0,14.95,78,0
1774.08,22,0,1.69,750,0
113.86,21,0,70.57,373,0
46.92,2,0,6.73,837,0
1009.04,3,0,14.52,539,0
823.31,7,0,19.54,321,0
538.68,1,0,14.39,879,0
21355.97,22,4,1605.34,3,1
506.92,7,0,34.43,236,0
11643.43,5,4,869.48,2,1
30.27,0,1,13.4,293,0
251.06,13,0,6.96,382,0
296.59,14,0,4.59,277,0
236.6,20,0,26.97,303,0
183.59,17,0,86.99,853,0
1371.37,19,0,7.23,960,0
21513.43,2,5,683.28,0,1
116.87,20,1,19.14,750,0
451.38,14,0,25.13,435,0
706.73,23,0,79.05,589,0
1133.9,15,0,7.32,758,0
552.79,21,0,46.95,154,0
958.51,20,0,63.87,233,0
7431.89,22,4,986.09,3,1
622.05,20,0,1.73,181,0
273.37,7,0,8.53,362,0
670.97,14,0,3.51,222,0
78.46,20,0,9.04,886,0
1065.58,5,0,1.69,265,0
372.0,21,1,21.96,311,0
389.15,8,0,36.81,992,0
107.85,13,0,12.16,789,0
489.43,16,0,49.98,954,0
26515.77,2,4,1533.67,1,1
1395.49,5,0,8.55,211,0
252.59,18,0,2.1,639,0
112.38,15,0,45.6,541,0
424.41,15,0,38.16,692,0
1080.45,10,0,3.4,168,0
84.0,16,0,20.16,424,0
118.35,8,0,33.74,684,0
74.24,3,0,10.77,132,0
303.61,12,0,28.78,40,0
239.13,13,0,56.06,437,0
18263.8,2,5,841.72,4,1
17309.39,1,4,1487.02,1,1
390.07,15,2,38.77,103,0
241.35,8,0,13.04,266,0
400.3,20,0,7.35,795,0
28406.11,4,5,1411.04,0,1
560.86,4,0,4.01,948,0
17182.92,5,4,1602.9,0,1
325.03,14,0,26.76,785,0
680.07,16,0,3.59,45,0
120.22,15,0,1.35,116,0
6242.94,1,5,440.38,2,1
17276.25,5,3,1164.08,2,1
481.92,14,0,24.01,274,0
136.28,6,0,16.16,154,0
355.76,17,0,3.42,436,0
398.18,18,1,22.28,735,0
99.34,11,0,29.25,421,0
2541.28,19,0,29.78,674,0
144.79,11,0,8.25,193,0
612.25,3,0,7.14,441,0
96.28,22,0,6.31,490,0
495.23,4,0,26.04,767,0
1692.85,11,0,9.69,33,0
747.31,7,0,31.18,73,0
32.76,23,0,5.59,588,0
574.87,14,0,19.16,92,0
523.92,8,0,12.6,498,0
871.32,2,0,36.98,249,0
130.87,9,0,13.45,998,0
279.12,18,0,4.12,20,0
1006.86,9,0,27.47,103,0
29802.69,22,3,1646.73,2,1
14435.08,23,3,504.46,3,1
38.79,9,0,17.37,553,0
1089.55,16,0,2.66,468,0
403.78,3,0,3.17,777,0
28084.31,5,4,1590.54,3,1
292.08,7,0,24.83,617,0
22.27,5,0,9.39,994,0
613.5,17,0,10.02,950,0
434.81,9,0,6.55,895,0
360.33,0,0,9.71,819,0
238.84,3,0,7.61,45,0
232.6,12,0,17.11,552,0
1580.86,8,0,3.25,429,0
257.31,1,0,15.66,903,0
82.65,5,0,7.94,852,0
14376.97,1,4,1765.77,5,1
815.56,19,0,1.05,680,0
242.25,2,0,6.2,403,0
13.04,10,0,4.21,600,0
215.5,10,0,6.22,398,0
16519.43,0,5,1442.21,3,1
60.03,18,0,11.26,393,0
16071.55,0,4,1520.93,1,1
19.99,9,0,12.79,535,0
24459.09,0,3,806.38,5,1
1060.16,9,0,3.45,559,0
408.23,23,0,14.63,552,0
244.04,5,0,13.39,274,0
13331.22,23,4,1988.25,4,1
18813.46,2,3,765.32,0,1
419.03,15,0,1.24,782,0
12396.24,5,5,829.19,5,1
770.55,5,0,2.53,743,0
532.9,9,0,4.77,489,0
1601.13,18,0,5.67,814,0
1227.92,15,1,44.82,62,0
190.28,0,0,23.02,136,0
717.47,15,0,53.75,775,0
255.68,12,0,1.85,881,0
245.9,9,0,1.21,474,0
916.23,7,0,11.55,386,0
43.74,21,0,39.16,42,0
437.25,16,0,14.96,910,0
465.47,4,0,11.0,698,0
222.18,12,0,14.39,172,0
115.04,15,0,7.58,857,0
1293.76,23,0,5.38,552,0
41.34,18,1,14.97,551,0
447.31,11,0,9.25,880,0
50.63,9,0,23.23,307,0
410.77,18,0,19.0,785,0
1061.13,13,0,32.17,499,0
604.36,0,0,11.85,715,0
6692.36,3,3,847.57,3,1
14027.25,2,4,1906.63,2,1
417.18,17,0,61.96,900,0
919.96,22,0,23.94,491,0
18.93,23,0,3.38,405,0
266.13,7,1,1.01,199,0
20303.3,2,3,844.38,4,1
1538.81,18,1,8.46,997,0
291.41,7,0,12.23,294,0
648.7,20,0,10.84,449,0
16068.51,5,4,857.05,5,1
117.33,20,0,34.02,266,0
136.51,12,0,9.66,242,0
1513.8,14,1,25.57,499,0
1339.98,22,0,40.29,524,0
113.09,20,0,17.53,534,0
170.4,9,0,13.19,561,0
17924.22,23,3,608.97,5,1
26530.39,22,5,1841.4,1,1
28710.85,3,5,1571.35,4,1
51.24,17,0,3.33,648,0
416.05,1,0,20.75,653,0
262.39,8,0,4.82,637,0
246.62,17,0,17.75,363,0
1044.6,12,0,30.7,584,0
273.17,17,0,22.92,429,0
1472.14,13,0,3.4,132,0
150.19,8,1,9.95,861,0
250.55,15,0,19.36,116,0
202.1,12,0,60.9,957,0
227.36,9,0,58.3,985,0
1496.59,13,0,5.91,285,0
163.64,2,0,23.55,495,0
580.1,20,1,50.03,19,0
878.88,5,0,63.76,307,0
1121.99,4,0,1.99,708,0
437.92,13,0,92.49,429,0
193.84,3,0,38.11,869,0
656.16,19,0,10.77,922,0
1746.13,21,0,9.82,863,0
76.33,0,0,5.28,279,0
180.57,3,0,9.52,721,0
403.5,8,0,26.71,525,0
133.84,0,0,9.6,52,0
214.78,19,0,26.87,764,0
6174.55,23,5,1413.36,3,1
560.67,17,0,29.19,245,0
152.86,1,1,59.21,119,0
687.74,7,0,75.17,539,0
114.49,19,0,14.76,613,0
166.92,4,0,37.11,626,0
357.32,5,0,27.55,982,0
257.39,17,0,23.17,139,0
274.19,21,0,27.55,411,0
398.96,3,0,17.9,160,0
205.49,4,0,4.6,26,0
568.75,13,0,19.25,535,0
248.78,4,0,18.35,548,0
803.12,0,0,4.74,494,0
20954.87,22,5,1105.41,3,1
178.23,17,0,67.19,461,0
198.18,1,0,15.22,547,0
552.07,5,0,6.96,678,0
131.45,21,0,7.58,402,0
11464.04,1,3,1724.83,3,1
1470.22,9,0,5.69,110,0
24164.37,23,5,1137.39,0,1
75.88,2,0,20.13,915,0
499.52,4,0,35.34,190,0
603.78,2,0,18.18,293,0
24981.84,2,3,1898.52,5,1
370.15,8,0,12.59,570,0
43.42,23,0,1.97,827,0
25.35,7,0,1.85,673,0
395.51,11,1,14.33,940,0
16576.39,2,5,1091.63,3,1
1377.81,6,0,16.45,893,0
921.15,15,0,8.17,230,0
129.58,2,0,22.96,301,0
1110.86,12,0,2.71,717,0
7654.16,23,4,1287.03,3,1
134.59,15,0,7.67,725,0
821.12,15,0,29.28,778,0
13085.52,1,4,671.25,0,1
789.14,22,0,35.01,95,0
2136.12,3,1,22.59,989,0
112.93,13,0,11.09,554,0
97.82,17,0,22.09,930,0
423.17,19,0,5.35,672,0
24191.88,23,4,555.96,4,1
249.91,19,0,21.42,764,0
1134.37,15,1,4.74,352,0
22972.82,1,4,751.49,5,1
27.17,10,0,1.68,622,0
215.75,12,0,19.48,34,0
700.47,19,1,17.72,763,0
12028.28,2,5,1470.67,4,1
11.64,5,0,19.64,888,0
38.49,18,1,40.02,998,0
22.94,8,0,29.28,523,0
1470.84,4,0,8.24,675,0
10.37,23,0,43.92,217,0
1805.09,2,2,17.7,329,0
2503.67,11,0,62.82,953,0
415.07,5,0,1.41,464,0
27515.63,2,3,1659.29,4,1
1211.35,21,0,11.99,167,0
68.79,9,0,17.56,783,0
426.45,16,0,15.91,963,0
118.22,8,0,33.63,247,0
121.15,20,0,5.41,155,0
56.88,19,0,3.42,615,0
1374.71,23,0,37.59,965,0
599.78,23,0,21.02,537,0
289.65,12,0,3.61,927,0
171.19,18,0,8.84,458,0
283.08,15,0,4.59,787,0
194.85,23,0,1.94,446,0
37.06,13,0,19.71,266,0
133.45,18,0,64.47,385,0
342.41,17,0,15.9,333,0
225.83,9,0,23.83,334,0
133.29,0,0,7.19,747,0
130.09,17,0,40.49,482,0
446.71,9,0,9.26,915,0
356.8,17,0,10.05,201,0
21717.04,23,5,649.34,1,1
171.3,12,0,29.49,532,0
15715.82,3,5,886.87,4,1
1125.9,8,0,21.84,41,0
205.76,22,0,6.61,272,0
7783.89,2,5,910.91,5,1
951.41,5,0,12.75,39,0
1586.3,17,0,22.2,906,0
859.59,20,0,3.29,18,0
851.9,4,0,126.64,674,0
1958.32,17,0,23.17,532,0
139.71,0,0,8.58,958,0
111.17,21,0,31.42,833,0
37.09,22,0,22.21,235,0
7287.2,2,4,1371.33,0,1
659.47,7,1,3.06,311,0
765.76,22,0,8.43,668,0
33.52,20,0,13.84,521,0
173.69,11,0,31.92,275,0
405.17,5,0,34.56,587,0
89.24,6,0,23.82,796,0
618.84,10,0,18.56,45,0
285.71,7,0,13.78,789,0
1180.21,0,0,8.32,982,0
12317.54,4,5,648.63,3,1
23.06,22,0,9.3,602,0
311.95,9,1,15.22,571,0
565.64,9,2,15.6,42,0
196.71,7,0,3.19,508,0
16741.98,23,4,1908.17,5,1
105.24,0,0,13.57,336,0
393.6,10,0,35.42,492,0
792.63,7,0,8.07,273,0
617.41,4,2,4.3,779,0
